timestamp,mid_price,book_imbalance,book_d_indicator
0:34:06,87688000,-34056.84681,0.6153013
0:34:07,87688000,-34056.84681,0.565564108
0:34:08,87663000,-11460.70259,1.180174838
0:34:09,87663000,-11429.41355,1.698552929
0:34:10,87663000,-9823.459686,1.534013225
0:34:11,87663000,-6610.42595,0.078554513
0:34:12,87663500,-6123.990857,0.078224271
0:34:13,87663500,-5250.370915,-0.521822021
0:34:14,87664000,1803.227393,0.820752179
0:34:15,87664500,-516.0503238,0.151831823
0:34:16,87664500,-237.5686109,0.089283977
0:34:17,87666500,3887.207593,1.373671176
0:34:18,87668000,-5283.831338,1.841627517
0:34:19,87697500,-677.3278483,2.222494005
0:34:20,87702500,-541.7071369,2.570272896
0:34:21,87703500,-740.7572461,1.745095078
0:34:22,87711000,-6002.1801,2.780930205
0:34:23,87711000,-3551.249203,3.200718809
0:34:24,87713000,-7330.198694,1.622863765
0:34:25,87713000,-14522.57505,0.202056875
0:34:26,87691000,-5321.90497,-0.42682819
0:34:27,87680500,-5599.182403,-0.998812184
0:34:28,87680500,-4846.345358,-0.878278005
0:34:29,87680500,-581.0991065,0.445219612
0:34:30,87680500,9748.476681,0.418371235
0:34:31,87680500,10102.47365,0.979881334
0:34:32,87680500,10103.06149,1.550274978
0:34:33,87680500,12090.18734,2.659468459
0:34:34,87680500,7398.853159,1.120273909
0:34:35,87691000,-4528.70093,1.601116344
0:34:36,87691000,-4528.70093,1.471691896
0:34:37,87701500,-4798.061757,1.298126096
0:34:38,87701500,-4778.740604,1.840929565
0:34:39,87710500,-12314.89195,2.326626011
0:34:40,87710500,-13524.95611,2.743539822
0:34:41,87710500,-14643.5245,1.1719782
0:34:42,87671000,13228.63028,-0.84071555
0:34:43,87671000,12495.36888,0.51230787
0:34:44,87671000,13111.55432,1.728511373
0:34:45,87671000,14253.52718,0.906829737
0:34:46,87671000,6880.587209,-0.46617985
0:34:47,87680500,3722.151681,1.469104779
0:34:48,87680500,2188.949028,0.694557065
0:34:49,87680500,507.2646151,0.604032071
0:34:50,87680500,1212.395772,1.217582398
0:34:51,87680500,1212.395772,1.119160487
0:34:52,87681000,370.7371328,0.323775367
0:34:53,87681000,1170.222847,0.91581967
0:34:54,87681000,2309.260159,2.130327462
0:34:55,87681000,916.8080715,0.615821591
0:34:56,87681000,2108.375195,1.850769446
0:34:57,87681000,1828.738447,2.954889611
0:34:58,87681000,1934.903146,3.94289086
0:34:59,87681000,1928.335099,2.939666426
0:35:00,87689500,-4051.514551,3.93452556
0:35:01,87689500,-4033.674275,2.941177491
0:35:02,87681000,5213.453434,2.621711956
0:35:03,87680500,5639.923312,3.029848019
0:35:04,87680500,3428.530666,2.087527467
0:35:05,87680500,3982.049109,1.226078443
0:35:06,87680500,3450.80811,1.763081565
0:35:07,87680500,3990.965288,1.611691298
0:35:08,87680500,3930.017128,0.112822063
0:35:09,87681000,2874.569349,0.110683501
0:35:10,87681000,2879.399418,0.737443648
0:35:11,87681000,2835.274012,-0.668980787
0:35:12,87681000,513.8170546,-0.652366261
0:35:13,87681000,2100.522503,-0.625260021
0:35:14,87681000,2874.043749,-0.50669906
0:35:15,87681500,4173.525824,-1.751869327
0:35:16,87681500,7618.177835,-0.271184098
0:35:17,87681500,7614.596715,-0.211753208
0:35:18,87671000,8849.626969,-0.825657161
0:35:19,87671000,6820.68295,-0.752864363
0:35:20,87671000,7245.83135,-0.056234472
0:35:21,87671000,7240.177031,-0.6916174
0:35:22,87671000,2618.507319,-1.915688534
0:35:23,87671000,1699.855812,-1.113131182
0:35:24,87671000,1955.51023,-0.952774414
0:35:25,87661000,-268.7440485,-2.785710631
0:35:26,87630500,-576.326717,-1.8425542
0:35:27,87620000,3068.541064,-1.003533184
0:35:28,87613500,2719.591302,-1.479174592
0:35:29,87612000,6313.175235,-2.005393193
0:35:30,87599500,13833.52013,-2.40406404
0:35:31,87599000,10577.23419,-2.829674741
0:35:32,87599000,13774.35646,-2.550845556
0:35:33,87591000,17932.49875,-1.036887068
0:35:34,87591000,17919.74492,-1.578401998
0:35:35,87591000,20094.07154,-2.690987054
0:35:36,87591000,19655.61749,-3.077346486
0:35:37,87591000,19212.26519,-2.740344926
0:35:38,87579000,11621.74582,-3.078570565
0:35:39,87579000,14704.33731,-3.455026898
0:35:40,87579000,18493.06249,-2.493264835
0:35:41,87579000,18495.39191,-0.950525259
0:35:42,87579000,27271.96551,-2.139203077
0:35:43,87579000,27212.18678,-1.919551142
0:35:44,87569500,29441.78636,-2.301917727
0:35:45,87569500,30560.84251,-2.061277289
0:35:46,87568500,26442.30712,-2.396709591
0:35:47,87568500,26521.27965,-1.515036954
0:35:48,87568500,26578.00203,-0.720236104
0:35:49,87557000,31173.49391,-1.288626295
0:35:50,87557000,24184.58141,0.101309677
0:35:51,87551500,22090.93723,-1.761661057
0:35:52,87551500,21845.49308,-2.853812896
0:35:53,87551500,24824.12469,-3.834732056
0:35:54,87551500,26940.67334,-4.15402365
0:35:55,87551500,25198.01225,-4.391443767
0:35:56,87550500,31180.05332,-4.559628151
0:35:57,87550500,31165.55335,-4.060591914
0:35:58,87550500,31149.69297,-4.295705548
0:35:59,87550500,31617.81862,-3.819330526
0:36:00,87551000,34159.09852,-2.823215716
0:36:01,87551000,34159.15826,-1.929318717
0:36:02,87551000,30360.6926,-1.114468269
0:36:03,87550500,28336.00179,0.280483042
0:36:04,87550500,28178.67859,0.267648193
0:36:05,87550500,29025.76935,0.252940961
0:36:06,87550500,29547.13632,1.500673742
0:36:07,87550500,33588.9241,1.331191478
0:36:08,87560000,32344.01883,1.795071102
0:36:09,87560000,32170.9642,1.012186285
0:36:10,87560000,23530.938,1.544276375
0:36:11,87559500,19005.24745,2.672007542
0:36:12,87560500,29503.75002,3.000950206
0:36:13,87560500,38477.46265,1.431850634
0:36:14,87560500,34785.94626,0.021117002
0:36:15,87560500,34428.96268,-1.247394628
0:36:16,87560000,35332.74794,-1.72558957
0:36:17,87560000,25514.45807,-0.299859812
0:36:18,87560000,25128.92192,-0.272900533
0:36:19,87569500,14732.64568,-0.86738429
0:36:20,87549000,26306.28944,-1.404132336
0:36:21,87547500,22416.99202,-0.609793842
0:36:22,87547500,26383.14046,-1.800057686
0:36:23,87547500,27281.45825,-1.596400042
0:36:24,87548500,31611.61831,-2.06003095
0:36:25,87549000,36611.63129,-0.619644252
0:36:26,87549000,32148.85996,-0.550302908
0:36:27,87548000,32180.06564,-2.308603827
0:36:28,87549000,32291.22028,-2.068905845
0:36:29,87549000,32484.72705,-0.632612609
0:36:30,87549000,34103.58383,0.069841227
0:36:31,87549000,33723.65944,0.031805515
0:36:32,87559000,32610.87957,-0.603839362
0:36:33,87559000,31818.12216,0.698325991
0:36:34,87559000,31818.12216,0.641877591
0:36:35,87559000,30798.20966,0.567940337
0:36:36,87569500,22250.96984,1.779452634
0:36:37,87569500,22250.96984,1.635612571
0:36:38,87559000,32132.37041,2.103631085
0:36:39,87559000,32074.82657,1.291726103
0:36:40,87560000,31218.17535,0.558474404
0:36:41,87569500,21587.40619,0.535159937
0:36:42,87559500,36719.22298,-1.412400057
0:36:43,87560500,35010.2048,0.00167737
0:36:44,87560500,37488.66948,-0.046765426
0:36:45,87560000,34697.75143,-0.599898394
0:36:46,87560500,33569.66081,-0.590500339
0:36:47,87560500,33569.66081,-0.542767905
0:36:48,87560500,33864.89935,-0.528544678
0:36:49,87560500,33415.60495,0.180059219
0:36:50,87560500,33415.65546,-0.500207656
0:36:51,87560500,32712.48535,-0.451085772
0:36:52,87560500,32739.22711,0.223628542
0:36:53,87560500,35128.42589,0.889293408
0:36:54,87559000,33441.61423,-1.170258832
0:36:55,87559000,33255.81777,-1.063198612
0:36:56,87559000,35047.44044,-0.939903078
0:36:57,87559000,32464.26551,-0.854463977
0:36:58,87559500,33687.03216,0.521649768
0:36:59,87559500,36094.90469,1.754325418
0:37:00,87558500,28294.32645,2.859120211
0:37:01,87558500,28294.32645,2.628006428
0:37:02,87558500,27540.20095,2.349314012
0:37:03,87558500,27627.52416,2.757526629
0:37:04,87558500,25358.74145,3.785115547
0:37:05,87558500,25369.80647,4.058474874
0:37:06,87558500,15402.25734,3.67189731
0:37:07,87558500,14050.2926,3.264795387
0:37:08,87558500,14075.36826,4.235300607
0:37:09,87558500,14639.44671,5.101210369
0:37:10,87558500,25221.10193,4.560995686
0:37:11,87558500,25191.62581,4.114116634
0:37:12,87558500,24817.22322,2.406995747
0:37:13,87558500,26503.11403,3.448359702
0:37:14,87558500,26600.32816,3.760105071
0:37:15,87558500,29692.3894,2.770623105
0:37:16,87548500,34274.29316,1.827672087
0:37:17,87559500,19962.63521,0.989121235
0:37:18,87558500,28565.76,1.524290258
0:37:19,87558500,28566.11491,2.020242507
0:37:20,87558500,28566.11491,1.856938464
0:37:21,87558500,28585.66583,2.960702314
0:37:22,87558500,28587.16148,3.330826337
0:37:23,87558000,23611.6559,1.68158046
0:37:24,87558000,23747.08201,1.476575922
0:37:25,87558000,23653.10254,1.356641512
0:37:26,87558500,21391.34337,1.192705408
0:37:27,87558000,24486.08901,0.464927655
0:37:28,87558000,24323.98548,0.446757443
0:37:29,87548500,22945.91388,-1.464241237
0:37:30,87548500,24037.8064,-0.70681438
0:37:31,87548500,23977.79604,-0.619322637
0:37:32,87548500,27529.8216,0.04199268
0:37:33,87558000,24906.68676,1.89547395
0:37:34,87558000,28975.21426,0.440587466
0:37:35,87558000,28976.62795,1.664789762
0:37:36,87558000,28964.68594,0.91173704
0:37:37,87558000,28969.10835,2.094780382
0:37:38,87558000,26368.94228,3.157099348
0:37:39,87557500,13835.69378,4.111249584
0:37:40,87557500,12579.15135,4.347788396
0:37:41,87557500,12365.53031,3.336431124
0:37:42,87557500,19919.36319,2.339881403
0:37:43,87557500,20415.37228,2.090684532
0:37:44,87558000,21059.4825,1.869705063
0:37:45,87548500,28981.2603,-0.213101445
0:37:46,87555500,20838.09226,-0.283401215
0:37:47,87555500,20838.09226,-0.260492795
0:37:48,87556000,20161.72358,-0.850275184
0:37:49,87556000,13987.93475,-0.16530755
0:37:50,87547500,19695.49195,-0.740961882
0:37:51,87547000,22148.59749,-1.248423385
0:37:52,87547500,19610.54467,-1.137823901
0:37:53,87547500,19652.72167,0.255824961
0:37:54,87547500,26186.22602,0.218499494
0:37:55,87547500,28144.87956,0.828845922
0:37:56,87547500,28146.35671,1.417745034
0:37:57,87547500,28146.56864,1.942431273
0:37:58,87547500,28318.1379,3.048702686
0:37:59,87547500,28319.78386,3.414299149
0:38:00,87547500,28319.78386,3.138308098
0:38:01,87547500,27664.07302,2.770055504
0:38:02,87555500,23923.23261,1.817648087
0:38:03,87555000,21296.63907,0.992355658
0:38:04,87555000,21296.63907,0.912139699
0:38:05,87555000,16869.38441,0.794055377
0:38:06,87553000,14500.69103,-1.223586149
0:38:07,87536500,5088.964643,-0.427066507
0:38:08,87529500,23944.41065,-1.031938824
0:38:09,87529500,13797.38205,-0.28519609
0:38:10,87531000,20030.92485,-0.272866212
0:38:11,87543000,4069.811762,-0.244712593
0:38:12,87541500,801.9996554,-0.876984116
0:38:13,87514500,20265.97726,-1.402742306
0:38:14,87514500,21489.98001,0.005537143
0:38:15,87514500,19169.70456,0.006444035
0:38:16,87513000,16050.38806,-0.588135131
0:38:17,87513000,15113.96861,-0.520550679
0:38:18,87513000,14299.67177,-0.461344024
0:38:19,87513000,14138.4485,0.164517154
0:38:20,87513000,12553.80186,-1.11903631
0:38:21,87511500,10204.12394,-2.832606134
0:38:22,87511000,10318.96305,-3.084797044
0:38:23,87511000,10322.31845,-2.232319902
0:38:24,87511000,14087.6126,-2.00643968
0:38:25,87511000,13926.63083,-2.388879723
0:38:26,87511000,13932.57667,-1.483724661
0:38:27,87511000,11282.33641,-2.629740143
0:38:28,87507500,13580.7161,-2.888809485
0:38:29,87511000,8280.635613,-3.883457478
0:38:30,87511000,9745.411888,-2.940292078
0:38:31,87502500,14246.05341,-4.460387777
0:38:32,87502000,14445.98737,-3.299501774
0:38:33,87502000,14445.98737,-3.03279024
0:38:34,87502500,20135.78937,-1.460840892
0:38:35,87502500,19291.04408,-1.910089342
0:38:36,87502500,19890.06416,-0.442393418
0:38:37,87502000,19780.74133,-0.321266
0:38:38,87502500,18883.10602,-1.597626018
0:38:39,87502000,19451.03648,-0.742157111
0:38:40,87501000,15320.65352,-1.315600664
0:38:41,87501000,11837.89964,-1.254839811
0:38:42,87501000,11909.50225,-1.081478978
0:38:43,87501000,10491.78889,-1.029380251
0:38:44,87501500,11434.32888,0.330966551
0:38:45,87501500,11663.07288,-0.964725562
0:38:46,87501500,11790.72168,-0.236782578
0:38:47,87500500,11869.49682,-0.848148364
0:38:48,87500500,11879.38424,-0.132130596
0:38:49,87500500,11623.39539,1.149098294
0:38:50,87501000,10854.4627,0.385221614
0:38:51,87501000,12055.37079,1.602878114
0:38:52,87501500,13838.63096,1.444023338
0:38:53,87501000,16421.81885,0.679782111
0:38:54,87501000,12891.63365,1.858336997
0:38:55,87502500,17686.64194,3.499804615
0:38:56,87502500,17686.64194,3.216901825
0:38:57,87502500,18509.02185,4.15814001
0:38:58,87502500,18509.02185,3.822021414
0:38:59,87502500,19805.04208,2.145121619
0:39:00,87502500,20071.10775,1.925631325
0:39:01,87506000,19751.31771,3.586722903
0:39:02,87506000,19076.61752,3.216430923
0:39:03,87506000,19161.64953,4.164256663
0:39:04,87506000,19188.77132,3.758966178
0:39:05,87506000,19188.85359,4.072802817
0:39:06,87506000,18959.55476,3.663580733
0:39:07,87505000,19022.08519,3.919051006
0:39:08,87501500,18513.98499,4.786975028
0:39:09,87506000,16989.14249,3.616124611
0:39:10,87506000,18123.66814,3.941070228
0:39:11,87506000,17463.89058,4.808576426
0:39:12,87506000,20368.67213,5.491113518
0:39:13,87505000,20149.75226,3.789920941
0:39:14,87501500,22423.81864,4.652823277
0:39:15,87501500,22796.4838,5.432832352
0:39:16,87505000,18474.74109,3.592255213
0:39:17,87506000,17678.2603,3.255632475
0:39:18,87506000,13566.60025,2.913670963
0:39:19,87506000,12484.02437,2.640702534
0:39:20,87506000,12498.60003,3.049549435
0:39:21,87505000,13285.64199,2.172999951
0:39:22,87506000,12847.96365,0.705109199
0:39:23,87506000,12609.93919,0.067059548
0:39:24,87506000,15663.00365,-0.635831432
0:39:25,87506000,16583.21142,0.033301161
0:39:26,87506000,17098.02952,0.015027198
0:39:27,87506000,17244.56925,0.666560523
0:39:28,87506000,17591.4871,1.250845523
0:39:29,87506000,15771.2223,-0.180759819
0:39:30,87505000,18122.05107,0.505073282
0:39:31,87501000,19272.09696,1.105973367
0:39:32,87501000,19429.84196,2.279642414
0:39:33,87505000,30932.97022,2.640719533
0:39:34,87507000,32659.50327,3.616481588
0:39:35,87531000,24525.63825,2.565736306
0:39:36,87531000,21914.62294,1.702060128
0:39:37,87531000,21930.30233,2.215837641
0:39:38,87531000,21905.9214,2.014941532
0:39:39,87531000,21277.73849,1.829859272
0:39:40,87530000,15907.08676,1.622652455
0:39:41,87529500,22995.08075,0.807877504
0:39:42,87530000,17270.71841,0.724171126
0:39:43,87529500,18327.72462,1.278448058
0:39:44,87529500,20929.9161,1.142229146
0:39:45,87529500,18503.66669,1.037011923
0:39:46,87529500,25426.02043,0.926335927
0:39:47,87532000,17705.69374,0.840958364
0:39:48,87529500,20114.66861,1.387329026
0:39:49,87529500,22555.65737,1.233193401
0:39:50,87528000,22836.55907,1.732381858
0:39:51,87529000,24085.68427,0.932669812
0:39:52,87531000,19022.43596,2.071030518
0:39:53,87529000,20866.87126,0.034909511
0:39:54,87529000,19207.52107,1.256284695
0:39:55,87529500,19942.29255,2.361910308
0:39:56,87534500,20788.06725,1.490943833
0:39:57,87535500,21444.13705,2.570885081
0:39:58,87534500,21162.02736,1.722290085
0:39:59,87535500,22682.27779,2.774957496
0:40:00,87535000,21395.51666,3.122225254
0:40:01,87554500,8616.597109,4.035761827
0:40:02,87563000,24874.27349,4.18820472
0:40:03,87564500,25181.83217,3.130457937
0:40:04,87564500,20626.30382,2.825363549
0:40:05,87565000,19831.34436,3.76996092
0:40:06,87560000,24752.22246,4.00848116
0:40:07,87560000,24680.92036,3.625978957
0:40:08,87560000,24805.31839,4.492765332
0:40:09,87579000,18780.28389,4.601442145
0:40:10,87579000,18893.88143,3.565160841
0:40:11,87579000,18957.81544,1.986743265
0:40:12,87579000,18895.28547,3.028338667
0:40:13,87579000,19751.17377,2.720633955
0:40:14,87579000,18129.0444,1.215816358
0:40:15,87579500,21181.74754,2.907136908
0:40:16,87579500,23698.86026,3.860008981
0:40:17,87579500,23723.79125,4.107305
0:40:18,87583500,19593.27049,3.678715531
0:40:19,87618500,-23284.42093,3.833893437
0:40:20,87618500,-21883.32024,4.710654944
0:40:21,87602000,-8974.492309,4.862948778
0:40:22,87602000,-5248.737465,5.626344718
0:40:23,87617000,-11549.49112,6.315588671
0:40:24,87617000,-5847.502665,4.45841344
0:40:25,87617000,-15013.23294,4.011318103
0:40:26,87616000,-19370.27934,1.775038242
0:40:27,87615000,-18795.64537,1.599261535
0:40:28,87615500,-15242.51917,1.443314731
0:40:29,87615500,-12528.64534,2.540905782
0:40:30,87615500,-12274.16671,2.964329929
0:40:31,87615000,-9378.120552,2.030630565
0:40:32,87615000,-15866.45143,1.848164358
0:40:33,87615000,-15835.70102,1.092334008
0:40:34,87615500,-16391.76101,1.583177522
0:40:35,87615000,-15848.25062,1.407064794
0:40:36,87615000,-14918.67606,1.277709154
0:40:37,87615000,-15152.80676,1.159243368
0:40:38,87612500,-20577.0111,1.050938815
0:40:39,87592500,-10454.98575,-0.87451447
0:40:40,87592500,-12764.21564,-0.777287832
0:40:41,87592000,-11411.93419,-0.69149899
0:40:42,87594000,-1146.215722,-0.067931284
0:40:43,87594000,-5759.630535,-0.065635505
0:40:44,87593500,-5351.844341,0.59119632
0:40:45,87595000,863.3433414,2.362241738
0:40:46,87595000,1127.582163,2.798681995
0:40:47,87558000,23256.43309,1.92589988
0:40:48,87583000,-1578.688679,1.663184901
0:40:49,87583000,-1754.155778,1.528743211
0:40:50,87584000,-265.5818965,1.373201548
0:40:51,87581500,1015.062109,0.646958472
0:40:52,87583000,-5553.94759,-0.099687025
0:40:53,87582500,-2608.400891,-0.091247368
0:40:54,87582500,-10143.78158,-1.329812643
0:40:55,87582000,-1593.202474,-1.195203702
0:40:56,87582000,-8389.80137,-2.327257094
0:40:57,87582000,-9109.996246,-2.097504007
0:40:58,87582000,-12104.1993,-2.495090773
0:40:59,87582000,-11593.41646,-2.258702075
0:41:00,87579000,-9508.960435,-1.985643277
0:41:01,87574000,-10754.47372,-1.761067553
0:41:02,87573500,-13543.22098,-2.85842284
0:41:03,87571000,-2839.701532,-3.843526985
0:41:04,87571000,-2834.781111,-2.198028725
0:41:05,87570500,-10474.18521,-1.961418568
0:41:06,87570000,-13136.83729,-1.751730175
0:41:07,87570000,-14865.83912,-1.610131026
0:41:08,87570000,-15404.22211,-1.434909785
0:41:09,87567500,-13539.65312,-0.009787639
0:41:10,87522000,11231.81196,0.673555444
0:41:11,87521500,14198.26796,-0.084844299
0:41:12,87520500,12240.00026,-0.069765226
0:41:13,87520000,15601.07753,-0.754014203
0:41:14,87517000,18205.55178,0.613173188
0:41:15,87513500,15113.87226,-0.733933557
0:41:16,87513500,15113.87226,-0.674606859
0:41:17,87512000,20045.9553,0.703884458
0:41:18,87510500,21611.21537,0.628271995
0:41:19,87509000,17654.86006,0.561352295
0:41:20,87476000,13901.26869,-1.373927398
0:41:21,87468000,10219.32002,0.04493022
0:41:22,87468000,13183.41856,0.622058282
0:41:23,87458500,16247.2092,1.145475869
0:41:24,87451500,17447.87967,1.708825186
0:41:25,87445000,23944.98847,1.536576657
0:41:26,87444000,16640.09107,-0.447876599
0:41:27,87448000,12554.11409,-0.417107887
0:41:28,87453000,12853.20509,-0.358749624
0:41:29,87438500,15492.17902,-2.103641936
0:41:30,87438500,9414.111097,-2.590851766
0:41:31,87438500,15085.48989,-2.333227109
0:41:32,87438000,15974.46292,-2.66533176
0:41:33,87438000,14547.8696,-2.422441475
0:41:34,87438000,18878.77587,-2.17498653
0:41:35,87434500,6689.21281,-3.75185153
0:41:36,87434500,3415.067897,-2.825030489
0:41:37,87434500,3506.644466,-2.557412855
0:41:38,87430500,614.1394053,-4.109417123
0:41:39,87430500,3266.854052,-3.139060618
0:41:40,87430500,3352.011581,-1.579780275
0:41:41,87430500,411.7585948,-1.428923132
0:41:42,87430500,669.1243339,-0.035691019
0:41:43,87430500,669.7985229,0.603896
0:41:44,87431000,1167.023488,2.411962113
0:41:45,87429500,2138.897375,2.7894003
0:41:46,87430000,-444.3339254,2.52491566
0:41:47,87430500,4582.971907,4.080238235
0:41:48,87430500,8593.00071,3.679600685
0:41:49,87421000,11977.52332,3.260853196
0:41:50,87417000,6924.202611,2.331884511
0:41:51,87406500,14923.73129,1.494700554
0:41:52,87405000,15643.8731,-0.470461055
0:41:53,87413500,5844.226538,-1.613388782
0:41:54,87413500,7310.799811,-2.102235125
0:41:55,87403000,14631.86407,-2.542988391
0:41:56,87403000,11754.0774,-1.058081858
0:41:57,87403500,18081.47599,-0.331181607
0:41:58,87403500,18088.7428,-0.316779749
0:41:59,87403500,18086.65306,-0.897818924
0:42:00,87403500,20991.07925,0.437252562
0:42:01,87408500,16480.09521,2.222208965
0:42:02,87403000,16165.9287,1.395317407
0:42:03,87403000,17295.79296,1.256457323
0:42:04,87408500,16155.94492,1.697014962
0:42:05,87408500,18233.42133,2.121406346
0:42:06,87408500,16961.92438,2.507566226
0:42:07,87418500,13153.17508,2.77700196
0:42:08,87418500,13266.34108,3.227174404
0:42:09,87400500,22611.34023,2.312844622
0:42:10,87400500,22611.34023,2.125888414
0:42:11,87400500,22192.23574,3.184165083
0:42:12,87400500,21405.26034,1.598033989
0:42:13,87400500,21407.90489,2.057437912
0:42:14,87400500,20151.35152,1.833249199
0:42:15,87400500,19472.26881,1.672168756
0:42:16,87399500,12153.24985,0.877374754
0:42:17,87398500,10277.35492,0.206580428
0:42:18,87399000,9930.76817,0.191124969
0:42:19,87398500,10241.52265,-1.636682478
0:42:20,87399500,9536.400963,-1.465926749
0:42:21,87398000,9299.086872,-0.636803596
0:42:22,87398000,9392.448975,0.078629161
0:42:23,87398000,9217.464537,0.090250327
0:42:24,87398000,11247.52868,0.036880555
0:42:25,87398000,11741.08491,1.277201253
0:42:26,87398000,10943.0319,0.581305621
0:42:27,87399500,12623.31233,-0.151848854
0:42:28,87395000,17947.56417,0.527705614
0:42:29,87394500,15828.75316,-0.653435087
0:42:30,87399500,13104.94503,0.046038744
0:42:31,87394000,12293.97049,-1.799013334
0:42:32,87391500,11634.83008,-2.120833377
0:42:33,87391500,7310.407333,-1.87538137
0:42:34,87394000,5949.905809,-1.068746898
0:42:35,87381000,10292.83214,-2.790325504
0:42:36,87381000,10521.68269,-1.933478822
0:42:37,87381500,10843.99569,-0.499252391
0:42:38,87376500,5871.640195,-1.082261024
0:42:39,87376000,7569.635432,-0.892206219
0:42:40,87376000,4783.648992,-2.053164948
0:42:41,87375000,4681.828508,-3.099680808
0:42:42,87377500,3282.769518,-0.972881527
0:42:43,87377500,4811.6602,-0.246583829
0:42:44,87374500,5349.403862,0.433361264
0:42:45,87374500,5349.403862,0.398330991
0:42:46,87369000,9085.284618,0.312437456
0:42:47,87369000,9401.471105,1.534682472
0:42:48,87369000,6820.397267,2.018261175
0:42:49,87356500,817.0304846,-0.058303784
0:42:50,87360500,-523.6523827,-0.060702704
0:42:51,87349500,8154.626869,-1.866905912
0:42:52,87349500,8154.626869,-1.715996661
0:42:53,87349500,3199.705833,-2.225817775
0:42:54,87349500,4542.870924,-0.739588686
0:42:55,87349500,5197.405085,-0.048481268
0:42:56,87349500,5209.690648,0.573777108
0:42:57,87349500,5936.226044,1.804916295
0:42:58,87349500,6010.971841,2.255617654
0:42:59,87349500,6048.667752,3.324878439
0:43:00,87349500,5371.912127,2.364467281
0:43:01,87349500,5371.912127,2.173338214
0:43:02,87348500,7717.052483,2.584075933
0:43:03,87349500,8941.278995,2.881388219
0:43:04,87349000,9951.603904,1.969187712
0:43:05,87349000,10416.27768,3.044073526
0:43:06,87349500,4575.452748,2.731447621
0:43:07,87349500,4509.414697,2.451702753
0:43:08,87341500,10317.33951,0.342206976
0:43:09,87332500,14174.13458,-1.520166506
0:43:10,87340500,6278.954508,0.453380134
0:43:11,87340500,6278.954508,0.416731659
0:43:12,87340500,6167.643728,0.377343455
0:43:13,87341000,6774.256605,1.021127669
0:43:14,87331500,14089.49639,1.582846298
0:43:15,87327000,14288.80889,0.863666152
0:43:16,87341000,3817.431796,1.314437694
0:43:17,87327000,13205.4933,-0.630357095
0:43:18,87327000,13184.07213,-0.552265485
0:43:19,87327000,13343.75567,0.729567511
0:43:20,87327000,10961.97001,0.094242216
0:43:21,87320500,14971.47277,-0.531985787
0:43:22,87326500,12689.47028,0.130739949
0:43:23,87326500,14475.72137,1.343731076
0:43:24,87341500,13557.73343,2.995290728
0:43:25,87337000,19558.10906,3.332440206
0:43:26,87348500,20321.06229,3.551764762
0:43:27,87348500,21263.8546,3.201891524
0:43:28,87333500,29874.34694,2.314727079
0:43:29,87356000,11868.73826,3.833945365
0:43:30,87373000,19146.79297,3.985653382
0:43:31,87387000,14759.71434,2.926284017
0:43:32,87387000,16882.86135,2.112370008
0:43:33,87398000,34407.95614,1.881842695
0:43:34,87409500,10103.81596,1.707092734
0:43:35,87409500,12468.52347,2.125918507
0:43:36,87439000,5695.76954,1.895627522
0:43:37,87437500,2515.714393,1.131197135
0:43:38,87473000,821.9692456,2.765238717
0:43:39,87468000,15323.98024,1.927382829
0:43:40,87473500,4397.692855,0.546546653
0:43:41,87473500,3494.600342,-0.148200467
0:43:42,87454500,7641.956187,-0.695135133
0:43:43,87459500,5883.341507,-0.629489391
0:43:44,87473000,576.8574644,-0.005918732
0:43:45,87462500,2446.086698,-1.762127099
0:43:46,87472500,1033.349091,-0.38654694
0:43:47,87425000,29336.42319,-0.917276762
0:43:48,87457000,1392.655526,-0.254989038
0:43:49,87447000,9953.649739,-0.775116368
0:43:50,87447000,5482.998638,-0.713286821
0:43:51,87457000,-3614.464201,-0.655312154
0:43:52,87457000,-1761.201022,-0.58639172
0:43:53,87457000,-1720.53985,-0.538375329
0:43:54,87457000,6896.309842,-0.481038325
0:43:55,87457000,2980.899421,-1.6589242
0:43:56,87457500,3630.323871,-2.72530718
0:43:57,87457500,3630.323871,-2.505010023
0:43:58,87467000,2409.776096,-0.397933265
0:43:59,87466500,-565.4871253,-0.949116798
0:44:00,87467000,4158.549685,-0.852185333
0:44:01,87467500,6737.748339,-0.169776525
0:44:02,87457500,8516.256408,1.077964861
0:44:03,87457000,1212.75106,-0.851598845
0:44:04,87457000,1498.221333,-1.995562101
0:44:05,87459000,3618.232266,-1.797198206
0:44:06,87435500,20727.38501,-2.203754762
0:44:07,87435500,19513.66668,-1.978240208
0:44:08,87426500,19562.8621,-3.569328954
0:44:09,87435500,8975.768983,-3.207339741
0:44:10,87425500,11662.10726,-3.415812178
0:44:11,87435500,410.8036124,-3.068807406
0:44:12,87459500,-19342.6128,-3.407459214
0:44:13,87448500,-10642.67155,-3.629765542
0:44:14,87454000,-19489.58791,-3.267083467
0:44:15,87456000,-17472.21671,-1.739703869
0:44:16,87450500,-6890.109274,-1.592094326
0:44:17,87419500,9027.024034,-3.217151719
0:44:18,87419500,7201.574476,-2.8888442
0:44:19,87419500,12578.38416,-1.390543262
0:44:20,87419000,11184.31742,-1.242015754
0:44:21,87419000,8925.996498,-1.109846847
0:44:22,87413000,7732.175375,-2.781157673
0:44:23,87413000,5074.799951,-3.207572424
0:44:24,87413000,2709.948956,-2.907943777
